event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst,flood_event_id,KSI_fast,KSI_slow,KSI_combined
ctrl_0432,05/11/2021,TRUJILLO ALTO CO.,18.368,-66.0142,0,None,8.315,10.14,0.0,0.0,0.0,0.745,0.0,54,3.44,Rio Piedras,"Rio Piedras clay, 12 to 20 percent slopes, eroded",1,1045253,9.687299772019252,17.46985043983677,12.800320039146259
ctrl_0433,11/18/2020,SAN JUAN CO.,18.4125,-66.0214,0,None,0.0,0.235,0.0,0.0,0.0,0.0,7.72,4,0.58,Urban land,Urban land,1,1045482,0.031803791560603985,3.4798746750673466,1.4110321449633012
ctrl_0434,07/26/2018,SAN JUAN CO.,18.3953,-66.0332,0,None,7.725,0.0,0.0,0.0,0.58,0.0,0.0,36,1.32,Urban land,Urban land,1,1045494,7.725,8.0525365107645,7.8560146043058
ctrl_0435,12/11/2017,CEIBA CO.,18.2268,-65.6874,0,None,0.58,0.21,0.345,0.145,2.85,3.815,6.89,66,11.18,Daguao,"Daguao clay, 20 to 40 percent slopes, eroded",0,1055759,0.614739304896302,7.51673967404659,3.3755394525564175
ctrl_0436,04/23/2017,CEIBA CO.,18.2313,-65.6208,0,None,0.38,2.075,1.245,0.22,1.015,10.97,7.075,6,1.46,Made land,Made land,0,1055748,0.6836236831324454,12.203576246859264,5.291604708623173
ctrl_0437,07/13/2022,NARANJITO CO.,18.2793,-66.2394,0,None,5.13,0.0,0.0,22.11,0.0,0.0,16.29,460,9.98,Mucara,"Mucara clay, 40 to 60 percent slopes",1,1055770,5.13,26.446351218089156,13.656540487235663
ctrl_0438,01/19/2023,BAYAMON CO.,18.4422,-66.3735,0,None,0.0,0.0,0.0,2.28,6.845,0.0,0.0,44,4.64,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,1055794,0.0,5.350776596313919,2.1403106385255675
ctrl_0439,07/17/2018,VEGA BAJA CO.,18.4427,-66.3722,0,None,0.0,0.57,0.39,0.0,0.0,0.0,0.0,31,4.73,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,1055793,0.08428421061147556,0.7871965471569651,0.3654491452296714
ctrl_0440,09/11/2017,SAN JUAN CO.,18.4512,-66.0615,0,None,1.045,0.0,0.0,8.715,30.825,55.69,1.315,11,2.32,Urban land,Urban land,1,1055800,1.045,51.95035281006423,21.407141124025692
ctrl_0441,12/30/2017,SAN JUAN CO.,18.4512,-66.0615,0,None,0.0,3.02,0.0,0.0,0.0,0.0,0.0,11,2.32,Urban land,Urban land,1,1055799,0.40871255537457035,2.6179712572455482,1.2924160361229615
ctrl_0442,06/17/2019,PATILLAS CO.,18.0,-66.01,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.08,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,1058489,0.0,0.0,0.0
ctrl_0443,06/27/2016,SALINAS CO.,17.983,-66.2254,0,None,0.0,0.0,2.21,0.0,0.0,3.56,1.83,16,0.93,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0,1058495,0.040477561944102534,4.180135433307954,1.6963407104896433
ctrl_0444,07/21/2022,PATILLAS CO.,18.0,-65.99,0,None,33.995,0.155,0.0,0.0,0.0,0.37,0.53,48,5.21,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,1058497,34.015976968901676,34.535414096706134,34.22375182002346
ctrl_0445,04/04/2022,SAN LORENZO CO.,18.19,-65.96,0,None,0.0,0.0,0.18,0.0,0.0,0.0,0.0,90,3.14,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1,1058498,0.003296814999972152,0.13526591275355146,0.05608445410140388
ctrl_0446,05/20/2018,ISABELA CO.,18.5008,-67.0242,0,None,0.505,4.75,0.385,1.045,0.36,0.735,0.5,76,1.39,Urban land,Urban land,1,1058510,1.154894116346073,6.36804066330293,3.2401527351288157
ctrl_0447,02/23/2020,BARRANQUITAS CO.,18.1665,-66.317,0,None,0.0,0.305,0.0,0.0,0.0,0.0,0.0,606,6.22,Mucara,"Mucara clay, 40 to 60 percent slopes",1,1058512,0.04127726138716687,0.2643977594238054,0.1305254606018223
ctrl_0448,07/26/2018,UTUADO CO.,18.27,-66.72,0,None,3.635,0.0,0.0,0.695,2.02,4.1,0.0,163,6.1,Pellejas,"Pellejas clay loam, 40 to 60 percent slopes",1,1058513,3.635,7.235601555623265,5.075240622249305
ctrl_0449,06/14/2023,CAGUAS CO.,18.24,-66.06,0,None,1.065,0.0,0.0,0.0,0.0,0.17,0.0,81,0.77,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1,1058523,1.065,1.148222082124682,1.0982888328498728
ctrl_0450,11/01/2015,PONCE CO.,17.99,-66.63,0,None,34.505,0.525,0.0,1.195,0.325,17.535,24.31,7,1.63,Urban land,Urban land,1,1058525,34.57605102369922,54.82273083950881,42.67472295002305
ctrl_0451,02/15/2015,ADJUNTAS CO.,18.44,-66.71,0,None,3.425,8.83,1.66,6.155,0.0,0.905,3.47,10,1.32,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,1058544,4.6504145115345885,18.252200536800785,10.091128921641069
ctrl_0452,02/28/2020,CIDRA CO.,18.15,-66.2,0,None,0.0,0.0,0.0,0.0,0.24,0.0,0.0,388,24.72,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,1058548,0.0,0.13553234928186222,0.05421293971274489
ctrl_0453,12/26/2021,TOA BAJA CO.,18.4099,-66.2597,0,None,0.0,3.245,1.065,0.415,0.0,0.0,0.0,8,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,1141220,0.45866914951931015,3.883689310689907,1.828677213987549
ctrl_0454,05/02/2021,SALINAS CO.,17.9787,-66.2237,0,None,0.0,0.0,0.0,4.905,7.655,0.0,0.0,9,0.58,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0,1058554,0.0,7.518225801159225,3.0072903204636905
ctrl_0455,02/21/2016,HORMIGUEROS CO.,18.1524,-67.1492,0,None,0.0,3.5,13.04,3.51,1.13,0.215,0.49,9,1.29,Urban land,Urban land,1,1058580,0.7125094224372381,16.071213271816585,6.855990962188978
ctrl_0456,11/04/2015,HORMIGUEROS CO.,18.1514,-67.1454,0,None,3.065,9.76,0.07,21.71,11.41,8.99,13.495,9,0.93,Urban land,Urban land,1,1058569,4.387154459111551,42.29239849501224,19.54925207347183
ctrl_0457,01/18/2021,FAJARDO CO.,18.33,-65.66,0,None,2.24,0.245,0.0,0.0,3.76,0.185,0.0,23,2.58,Urban land,Urban land,0,1058562,2.2731571443929703,4.666290431206006,3.2304104591181844
ctrl_0458,05/30/2017,ADJUNTAS CO.,18.28,-67.15,0,None,106.26,27.93,1.645,2.025,4.74,0.0,0.09,9,1.63,Lares,"Lares clay, 0 to 5 percent slopes, eroded",1,1058560,110.07004368677056,135.7422014330595,120.33890678528614
ctrl_0459,09/10/2020,COMERIO CO.,18.2492,-66.191,0,None,1.19,0.0,5.345,0.38,0.0,0.0,0.0,374,7.95,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",1,1141219,1.2878970898602842,5.454192973349205,2.9544154432558525
ctrl_0460,12/29/2017,DORAD CO.,18.4092,-66.2988,0,None,1.175,0.0,0.0,0.0,0.0,0.0,0.81,79,7.63,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1,1059579,1.175,1.5187420049983296,1.3124968019993317
ctrl_0461,07/03/2016,DORAD CO.,18.4304,-66.2933,0,None,0.33,32.425,1.035,0.445,1.355,0.0,0.0,34,2.43,Bayamon,"Bayamon clay, 2 to 5 percent slopes",1,1059583,4.737203245197007,30.271378333654386,14.950873280579959
ctrl_0462,12/07/2018,GUAYNABO CO.,18.3893,-66.1099,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1.96,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1059589,0.0,0.0,0.0
ctrl_0463,11/24/2024,BAYAMON CO.,18.3703,-66.1705,0,None,3.035,0.0,0.0,0.0,0.0,0.0,0.335,37,2.2,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1059609,3.035,3.1771649033017786,3.0918659613207113
ctrl_0464,10/16/2015,GUAYNABO CO.,18.3793,-66.1184,0,None,5.97,0.71,0.0,0.0,0.0,0.0,0.0,72,11.17,Yunes,"Yunes silty clay loam, 40 to 60 percent slopes",1,1059610,6.066088051097995,6.585483308822629,6.273846154187849
ctrl_0465,11/17/2024,BAYAMON CO.,18.393,-66.1436,0,None,2.235,1.445,0.185,0.665,0.0,1.08,71.755,16,1.29,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1059612,2.4339478774713212,35.03944737148714,15.47614767507765
ctrl_0466,10/04/2017,PONCE CO.,18.012,-66.6303,0,None,0.0,4.46,0.1,1.89,18.66,1.15,0.625,17,1.57,Urban land,Urban land,1,1059672,0.605426927124166,16.53848907463041,6.9786517861266635
ctrl_0467,03/01/2019,GUAYAMA CO.,17.9587,-66.1765,0,None,0.0,0.0,0.905,0.0,0.0,0.0,0.0,14,1.03,Poncena,Poncena clay,0,1059674,0.016575653194304433,0.6800869502331338,0.2819801720098362
ctrl_0468,03/20/2018,PONCE CO.,18.0194,-66.5605,0,None,0.0,1.285,0.0,0.0,0.0,0.0,0.0,24,3.69,Cintrona,Cintrona clay,1,1059677,0.17390583895904732,1.1139381011789833,0.5499187438470218
ctrl_0469,10/15/2016,RIO GRANDE CO.,18.3835,-65.7916,0,None,0.58,3.01,2.425,2.74,8.33,1.555,12.74,5,2.01,Mabi,"Mabi clay, 5 to 12 percent slopes",0,1059678,1.0317746268473846,17.66842722245075,7.68643566508873
ctrl_0470,12/07/2019,JUNCOS CO.,18.2284,-65.916,0,None,0.0,0.675,0.0,21.43,2.57,0.47,0.475,64,2.79,Vivi,Vivi loam,1,1059679,0.09135131618471358,16.428468840470153,6.62619832589889
ctrl_0471,05/15/2024,PATILLAS CO.,18.0304,-66.0453,0,None,0.0,0.0,1.3,0.855,0.63,0.0,0.0,351,17.24,Pandura,"Pandura loam, 40 to 60 percent slopes",0,1059680,0.023810330555354434,1.8896732920518127,0.7701555151539378
ctrl_0472,02/10/2021,PATILLAS CO.,18.0367,-66.0141,0,None,0.17,0.0,0.0,0.0,0.0,0.0,0.735,215,19.59,Patillas,"Patillas clay loam, 20 to 40 percent slopes, eroded",0,1059681,0.17,0.48191404157255824,0.29476561662902334
ctrl_0473,11/28/2022,NAGUABO CO.,18.2144,-65.7708,0,None,0.41,0.425,0.0,0.24,0.645,1.01,0.625,11,1.09,Fortuna,Fortuna clay,0,1059682,0.46751749537556037,2.0586817745969013,1.1039832070640967
ctrl_0474,05/31/2018,SALINAS CO.,18.0056,-66.2214,0,None,0.0,3.555,0.0,0.81,10.545,0.0,0.0,77,2.88,Coamo,"Coamo clay loam, 2 to 5 percent slopes",0,1059688,0.4811169319061582,9.564369166783873,4.114417825857244
ctrl_0475,11/17/2021,SALINAS CO.,17.9743,-66.2702,0,None,0.0,0.0,0.0,1.2,0.0,0.0,0.0,13,0.52,Fraternidad,"Fraternidad clay, 0 to 2 perecent slopes",0,1063893,0.0,0.7817268690372666,0.3126907476149067
ctrl_0476,01/26/2024,SALINAS CO.,17.9916,-66.2834,0,None,0.105,0.17,0.365,0.0,0.0,0.0,0.0,20,0.36,Not Public Information,Not Public Information,0,1063894,0.13469220634461213,0.5266584549300102,0.29147870577877133
ctrl_0477,05/09/2022,VEGA BAJA CO.,18.4565,-66.4152,0,None,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7,2.01,Corozo,"Corozo fine sand, 2 to 12 percent slopes",1,1063926,0.0,3.030022118133423,1.2120088472533692
ctrl_0478,12/13/2020,SANTA ISABEL CO.,17.9652,-66.3764,0,None,0.0,0.595,0.0,0.0,0.0,0.0,0.0,5,0.77,Fe,"Fe clay, 0 to 2 percent slopes",0,1063901,0.08052449352578456,0.5157923503513581,0.254631636256014
ctrl_0479,02/09/2015,JUANA DIAZ CO.,17.9948,-66.4906,0,None,13.005,1.13,0.0,0.0,0.0,0.0,0.0,2,0.77,Fe,"Fe clay, 0 to 2 percent slopes",1,1063904,13.157928870057374,13.984572026717705,13.488586132721506
ctrl_0480,07/05/2022,NAGUABO CO.,18.2116,-65.7086,0,None,0.25,0.14,52.945,166.835,0.0,0.385,0.19,26,6.35,Sabana,"Sabana silty clay loam, 20 to 40 percent slopes",0,1063908,1.2386684406171569,149.11026773063776,60.3873081566254
ctrl_0481,03/07/2024,LAS PIEDRAS CO.,18.2,-65.84,0,None,0.43,4.08,0.0,0.0,0.84,0.0,0.0,124,2.38,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1,1067569,0.9821679556053797,4.441225053467259,2.3657907947501315
ctrl_0482,03/28/2021,LAS PIEDRAS CO.,18.2059,-65.8475,0,None,2.33,1.445,0.855,0.385,1.445,0.0,0.0,108,2.13,Cayagua,"Cayagua sandy loam, 5 to 12 percent slopes, eroded",1,1063917,2.5412193555267732,5.29197337416905,3.6415209629836838
ctrl_0483,05/18/2018,CAGUAS CO.,18.2299,-66.0401,0,None,0.835,0.365,0.0,0.61,0.0,0.0,0.78,72,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,1063919,0.8843973783813636,1.8797990781307812,1.2825580582811307
ctrl_0484,06/17/2022,SALINAS CO.,17.9785,-66.3,0,None,2.265,10.555,34.005,0.0,0.0,0.0,26.59,8,0.82,Urban land,Urban land,0,1063923,4.316287214973853,48.25295554943837,21.89095454875966
ctrl_0485,03/07/2016,FAJARDO CO.,18.3247,-65.6517,0,None,5.36,4.3,5.315,0.475,1.74,1.285,0.165,12,2.08,Urban land,Urban land,0,1067558,6.039289338611057,15.07280241830906,9.652694570490258
ctrl_0486,11/12/2024,VEGA BAJA CO.,18.4072,-66.37,0,None,0.05,84.235,34.86,32.52,11.76,74.495,39.1,81,2.43,Almirante,"Almirante clay, 2 to 5 percent slopes",1,1067555,12.088450755097345,180.15522578244617,79.31516076603688
ctrl_0487,07/11/2016,JUANA DIAZ CO.,18.08,-66.5,0,None,0.0,0.0,1.17,0.0,0.0,0.0,1.54,78,2.08,Urban land,"Urban land-Montegrande complex, 2 to 12 percent slopes",1,1067479,0.021429297499818988,1.5327626152405875,0.6259626245961265
ctrl_0488,12/26/2017,RINCON CO.,18.3254,-67.2498,0,None,1.645,0.47,0.99,0.91,0.95,1.035,1.075,14,2.38,Water> 40 acres,Water > 40 acres,1,1067480,1.7267400656210548,4.888563318031919,2.9914693665854006
ctrl_0489,04/24/2016,FAJARDO CO.,18.3345,-65.6416,0,None,0.685,55.075,5.01,1.305,0.08,0.68,10.565,10,3.19,Vega Alta,"Vega Alta silty clay loam, 5 to 12 percent slopes",0,1067481,8.230352075089003,57.904894429962795,28.10016901703852
ctrl_0490,12/30/2024,VEGA BAJA CO.,18.4571,-66.4137,0,None,0.0,0.0,4.735,0.0,0.0,0.315,1.62,9,2.34,Corozo,"Corozo fine sand, 2 to 12 percent slopes",1,1067483,0.08672455013815634,4.399934615468579,1.8120085762703255
ctrl_0491,03/21/2016,VEGA BAJA CO.,18.4463,-66.4075,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.63,12,2.01,Urban land,Urban land,1,1067482,0.0,0.6917277384534285,0.27669109538137143
ctrl_0492,05/06/2023,SALINAS CO.,17.98,-66.23,0,None,0.0,0.715,0.0,0.355,0.0,0.0,0.0,11,0.58,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0,1067484,0.09676472751417808,0.8510785637449045,0.3984902620064687
ctrl_0493,03/23/2021,VEGA ALTA CO.,18.4006,-66.3476,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,21.59,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,1067486,0.0,0.0,0.0
ctrl_0494,10/05/2016,MANATI CO.,18.45,-66.45,0,None,13.38,5.02,11.645,0.19,4.48,1.72,3.615,36,7.82,Rock outcrop,"Rock outcrop-San German complex, 20 to 60 percent slopes",1,1067487,14.272668736707105,31.512510233693412,21.168605335501628
ctrl_0495,01/27/2018,CIDRA CO.,18.15,-66.11,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,13.15,Mucara,"Mucara clay, 40 to 60 percent slopes",1,1067488,0.0,0.0,0.0
ctrl_0496,03/07/2018,FAJARDO CO.,18.3639,-65.6304,0,None,0.75,0.0,3.04,5.165,0.0,0.0,0.0,45,8.27,Descalabrado,"Descalabrado-Rock land complex, 40 to 60 percent slopes",0,1067489,0.8056795422217519,6.399173703096771,3.04307720657176
ctrl_0497,10/20/2021,AIBONITO CO.,18.1041,-66.2896,0,None,12.53,0.0,7.725,16.82,4.45,2.65,4.78,345,13.18,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,1067490,12.671488310415471,35.13115027977521,21.655353098159367
ctrl_0498,05/19/2017,BARCELONETA CO.,18.43,-66.53,0,None,0.0,0.45,0.025,0.045,1.32,0.0,0.0,10,10.66,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,1067491,0.061358768428694074,1.1836246658536036,0.5102651273986579
ctrl_0499,01/25/2023,CAGUAS CO.,18.25,-66.07,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,3.94,Estacion,Estacion silty clay loam,1,1067496,0.0,0.0,0.0
