EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
633053,LUQUILLO CO.,LUQUILLO,04/29/2016,1300,Flash Flood, , ,0,0,0,0,XX,AST-4, ,105533,C,89,SJU,0,0,Emergency Manager,Heavy Rain, , ,0,N,0.69,NNE,LUQUILLO,04/29/2016,1600,18.35,-65.72,18.3538,-65.7175,"Rio Sabana was reported out of its banks near Barrio Sabana and Barrio Pitahaya. |It was reported that river waters were reaching and elementary school near Barrio Pitahaya.","Very unstable and moist air mass resulted in the development of numerous showers with thunderstorms across the eastern section of Puerto Rico. Areas of Fajardo, Luquillo and Ceiba received in excess of three inches in some localized area, resulting in flash flooding.",49
640321,NAGUABO CO.,NAGUABO,05/30/2016,1715,Flash Flood, , ,0,0,0,0,XX,AST-4, ,106647,C,103,SJU,0,0,Emergency Manager,Heavy Rain, , ,0,N,0.57,E,NAGUABO,05/30/2016,1830,18.22,-65.73,18.2203,-65.7237,"Impassable roads were reported along route PR-31 near exit 22 and some parts of route PR-3 near Rio Blanco.","The combination of an upper level trough with abundant low level moisture produced scattered showers over the eastern half of Puerto Rico.",50
658835,CIDRA CO.,CIDRA,08/05/2016,1444,Flash Flood, , ,0,0,500,0,XX,AST-4, ,110283,C,41,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.73,WNW,3.16,WNW,CIDRA,08/05/2016,1645,18.193,-66.2015,18.1943,-66.199,"Road PR-172 near sector la Peninsula was flooded. Also, s house was affected by the flooding.","A moist and light southeast wind flow, combined with strong daytime, local effects and a tropical wave to produced scattered to numerous showers across the Eastern interior sections of Puerto Rico. These showers were slow-movers. As a result, high rainfall accumulations occurs at Cidra municipality.",51
658831,PONCE CO.,PONCE,08/26/2016,1803,Flash Flood, , ,0,0,0,0,XX,AST-4, ,110120,C,113,SJU,0,0,Public,Heavy Rain, , ,3.81,SSW,3.8,SSW,PONCE,08/26/2016,1945,17.9965,-66.6338,17.9963,-66.6338,"PR-2 Between intersection with Las Americas and Ramal 2 in front of McDonalds restaurant was reported flooded and closed.","Tropical Storm Gaston northeast of the region across the Central Atlantic, and a broad area of low pressure with associated tropical wave extending across the western Caribbean and the Windward Passage, induced a fairly moist southeast wind flow across the region. Formation of showers and thunderstorms affected most of the region.",52
658237,PONCE CO.,PONCE,08/26/2016,1820,Flash Flood, , ,0,0,0,0,XX,AST-4, ,110120,C,113,SJU,0,0,Public,Heavy Rain, , ,3.06,S,2.96,S,PONCE,08/26/2016,1945,18.0061,-66.6267,18.0058,-66.626,"Calle Palo de Pan, Villa Street and Las Americas flooded with a stranded car and a house flooded.","Tropical Storm Gaston northeast of the region across the Central Atlantic, and a broad area of low pressure with associated tropical wave extending across the western Caribbean and the Windward Passage, induced a fairly moist southeast wind flow across the region. Formation of showers and thunderstorms affected most of the region.",53
661451,UTUADO CO.,UTUADO,09/20/2016,1530,Flash Flood, , ,0,0,0,0,XX,AST-4, ,110786,C,141,SJU,0,0,Emergency Manager,Heavy Rain, , ,0.12,NNW,0.09,W,UTUADO,09/20/2016,1615,18.2716,-66.7008,18.2702,-66.7017,"Creek at Jardines de Utuado out of its banks.","A troufiness pattern aloft enhanced the potential of showers and thunderstorns across the Central and Eastern Caribeean. The available moisture and instability resulted in trade wind showers and thunderstorms.",54
661455,SAN SEBASTIAN CO.,SAN SEBASTIAN,09/20/2016,1600,Flash Flood, , ,0,0,0,0,XX,AST-4, ,110786,C,131,SJU,0,0,Public,Heavy Rain, , ,1.29,WNW,0.95,WNW,SAN SEBASTIAN,09/20/2016,2030,18.3295,-66.9869,18.3277,-66.987,"Landslide reported at road 119 k.m. 42.5 San Sebastian.","A troufiness pattern aloft enhanced the potential of showers and thunderstorns across the Central and Eastern Caribeean. The available moisture and instability resulted in trade wind showers and thunderstorms.",55
661460,SAN SEBASTIAN CO.,SAN SEBASTIAN,09/20/2016,1600,Flash Flood, , ,0,0,0,0,XX,AST-4, ,110786,C,131,SJU,0,0,Public,Heavy Rain, , ,2.55,WSW,2.52,WSW,SAN SEBASTIAN,09/20/2016,2030,18.3118,-67.0078,18.3116,-67.0079,"Creek at Barrio Sonador in San Sebasti��n is out os its banks.","A troufiness pattern aloft enhanced the potential of showers and thunderstorns across the Central and Eastern Caribeean. The available moisture and instability resulted in trade wind showers and thunderstorms.",56
663756,TRUJILLO ALTO CO.,TRUJILLO ALTO,10/10/2016,1819,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111248,C,139,SJU,0,0,Social Media,Heavy Rain, , ,0.77,NW,0.93,NW,TRUJILLO ALTO,10/10/2016,2100,18.3363,-66.0097,18.336,-66.0089,"PR-175 was reported flooded and impassable.","A tropical wave brought showers and thunderstorms with very heavy rainfall across the East section of Puerto Rico. Between 2 to 3 inches were recorded in Trujillo Alto municipality.",57
663761,CABO ROJO CO.,CABO ROJO,10/18/2016,1329,Flash Flood, , ,0,0,2000,0,XX,AST-4, ,111249,C,23,SJU,0,0,911 Call Center,Heavy Rain, , ,0,N,1.41,ENE,CABO ROJO,10/18/2016,1700,18.03,-67.13,18.0351,-67.122,"Flooded residence in Reparto Saman,at the end of street 4.","Low pressure system north of Hispaniola pulled a band of moisture over the local area which produced torrential rainfall mainly across the eastern interior and south sections of Puerto Rico.",58
663762,MAYAGUEZ CO.,MAYAGUEZ,10/18/2016,1330,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111249,C,97,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.47,WSW,2.78,WSW,MAYAGUEZ,10/18/2016,1700,18.1819,-67.1694,18.1804,-67.1666,"Road PR-102 was reported flooded and closed as water level rose to one feet above ground level.","Low pressure system north of Hispaniola pulled a band of moisture over the local area which produced torrential rainfall mainly across the eastern interior and south sections of Puerto Rico.",59
664147,SALINAS CO.,SALINAS,10/18/2016,1435,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111249,C,123,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.92,SE,3.04,SE,SALINAS,10/18/2016,1700,17.971,-66.2177,17.9712,-66.214,"Two houses at sector San Felipe were reported flooded in PR-3.","Low pressure system north of Hispaniola pulled a band of moisture over the local area which produced torrential rainfall mainly across the eastern interior and south sections of Puerto Rico.",60
664002,MAYAGUEZ CO.,MAYAGUEZ,10/29/2016,1443,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111272,C,97,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.78,NW,3.67,NW,MAYAGUEZ,10/29/2016,1845,18.2383,-67.1612,18.2357,-67.162,"Highway 2 closed between Mayaguez resort and Mayaguez terrace due to flash flooding.","A moist southeasterly wind flow prevailed across the local region, enhancing the development of showers and thunderstorms across the southeast and northeast PR, including San Juan metro area.",61
664004,SAN SEBASTIAN CO.,SAN SEBASTIAN,10/29/2016,1450,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111272,C,131,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.83,NW,2.56,NW,SAN SEBASTIAN,10/29/2016,1845,18.346,-67.0033,18.3441,-67.0039,"Rio Culebrinas and Rio Guatemala were out of their banks, flooding road 125, near intersection with road 111 and 446.","A moist southeasterly wind flow prevailed across the local region, enhancing the development of showers and thunderstorms across the southeast and northeast PR, including San Juan metro area.",62
664010,VEGA ALTA CO.,VEGA ALTA,10/30/2016,2035,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111274,C,143,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.23,SW,1.76,SW,VEGA ALTA,10/30/2016,2133,18.3943,-66.3506,18.3868,-66.3574,"Cibuco river out of its banks and flooding roads 620 and 647 in Fatima sector and Ojo de agua sector, respectively.","Plenty of moisture with southerly wind flow created hot and muggy conditions a long the coastal areas. Locally induced afternoon showers and thunderstorms focused along the interior, west and northern sections of PR.",63
664013,COAMO CO.,COAMO,10/31/2016,1510,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111276,C,43,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.53,NW,1.34,NW,COAMO,10/31/2016,1600,18.097,-66.3648,18.0932,-66.3643,"Rio Coamo was reported out of its banks at Barrio Turquia.","The abundant moisture combined with the local effects and diurnal heating caused the development of showers and thunderstorms across the island, with most significant showers across the south and eastern interior of Puerto Rico.",64
667350,SAN SEBASTIAN CO.,SAN SEBASTIAN,11/13/2016,1607,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111568,C,131,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.59,NW,2.59,NW,SAN SEBASTIAN,11/13/2016,2045,18.3439,-67.0004,18.3431,-66.9999,"Road PR-125 near intersection with road PR-446 was reported flooded due to Rio Guatemala out of its banks.","A light southeast wind flow combined with deep tropical moisture to produce scattered to numerous showers with thunderstorms across the western interior section of Puerto Rico. Torrential rainfall was observed with rainfall accumulations between 4 to 5 inches in two hours reported in the municipality of San Sebastian. Several creeks and rivers were out of its banks producing several damages to houses and commercial buildings.",65
667352,SAN SEBASTIAN CO.,SAN SEBASTIAN,11/13/2016,1607,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111568,C,131,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.44,WNW,1.24,WNW,SAN SEBASTIAN,11/13/2016,2045,18.3314,-66.9885,18.3267,-66.9875,"Road PR-119 at Barrio Calabazas was reported flooded due to Rio Culebrinas out of its banks.","A light southeast wind flow combined with deep tropical moisture to produce scattered to numerous showers with thunderstorms across the western interior section of Puerto Rico. Torrential rainfall was observed with rainfall accumulations between 4 to 5 inches in two hours reported in the municipality of San Sebastian. Several creeks and rivers were out of its banks producing several damages to houses and commercial buildings.",66
667357,SAN SEBASTIAN CO.,SAN SEBASTIAN,11/13/2016,1623,Flash Flood, , ,0,0,500,0,XX,AST-4, ,111568,C,131,SJU,0,0,Trained Spotter,Heavy Rain, , ,1.18,WNW,1.53,W,SAN SEBASTIAN,11/13/2016,2045,18.3261,-66.9868,18.3223,-66.9871,"Residents at Villa Sofia sector were evacuated due to flood waters.","A light southeast wind flow combined with deep tropical moisture to produce scattered to numerous showers with thunderstorms across the western interior section of Puerto Rico. Torrential rainfall was observed with rainfall accumulations between 4 to 5 inches in two hours reported in the municipality of San Sebastian. Several creeks and rivers were out of its banks producing several damages to houses and commercial buildings.",67
667364,SAN SEBASTIAN CO.,SAN SEBASTIAN,11/13/2016,1630,Flash Flood, , ,0,0,500,0,XX,AST-4, ,111568,C,131,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.16,WNW,1.61,WNW,SAN SEBASTIAN,11/13/2016,2045,18.3285,-66.9853,18.3234,-66.9873,"Rio Culebrinas went out of its banks at Barrio El Culebrinas. Residents in this area were evacuated.","A light southeast wind flow combined with deep tropical moisture to produce scattered to numerous showers with thunderstorms across the western interior section of Puerto Rico. Torrential rainfall was observed with rainfall accumulations between 4 to 5 inches in two hours reported in the municipality of San Sebastian. Several creeks and rivers were out of its banks producing several damages to houses and commercial buildings.",68
667376,SAN SEBASTIAN CO.,SAN SEBASTIAN,11/13/2016,1648,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111568,C,131,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.17,W,2.54,WNW,SAN SEBASTIAN,11/13/2016,2045,18.3194,-67.003,18.342,-67.0176,"Road PR-497 was reported flooded and closed due to Rio Sonador out of its banks.","A light southeast wind flow combined with deep tropical moisture to produce scattered to numerous showers with thunderstorms across the western interior section of Puerto Rico. Torrential rainfall was observed with rainfall accumulations between 4 to 5 inches in two hours reported in the municipality of San Sebastian. Several creeks and rivers were out of its banks producing several damages to houses and commercial buildings.",69
665874,JUANA DIAZ CO.,JUANA DIAZ,11/14/2016,1730,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111600,C,75,SJU,0,0,Emergency Manager,Heavy Rain, , ,6.27,NW,5.89,NW,JUANA DIAZ,11/14/2016,2230,18.0967,-66.5448,18.098,-66.5375,"Guayo river was reported out of its banks near sector Agustinillo.","Local and diurnal effects produced another significant round of shower and thunderstorm activity mainly across western and southern PR. This activity lead to river and small stream flooding, which resulted in several rivers going out of its banks producing flash flooding and mudslides.",70
665876,JUANA DIAZ CO.,JUANA DIAZ,11/14/2016,1900,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111600,C,75,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.81,WSW,3.65,SW,JUANA DIAZ,11/14/2016,2230,17.9996,-66.5283,17.9984,-66.5279,"River out of its banks in sector Arus. Two families were affected by this event. The houses were located in Street 2 and street 1, km 118.8 respectively.","Local and diurnal effects produced another significant round of shower and thunderstorm activity mainly across western and southern PR. This activity lead to river and small stream flooding, which resulted in several rivers going out of its banks producing flash flooding and mudslides.",71
665884,YABUCOA CO.,YABUCOA,11/18/2016,651,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111618,C,151,SJU,0,0,Emergency Manager,Heavy Rain, , ,2.86,E,2.66,E,YABUCOA,11/18/2016,1000,18.0645,-65.8269,18.0636,-65.827,"Highway PR-906 was closed due to flooding on the Guayanes river.","Moist and unstable weather conditions affected Puerto Rico. Very heavy rainfall felt over  the southeast sections of Puerto Rico. Some flooding occurred with mudslides also reported as soils were very saturated due to previous heavy rainfall events.",72
666186,NAGUABO CO.,NAGUABO,11/18/2016,653,Flash Flood, , ,0,0,0,0,XX,AST-4, ,111618,C,103,SJU,0,0,Emergency Manager,Heavy Rain, , ,3,W,3.13,W,NAGUABO,11/18/2016,1030,18.2154,-65.7755,18.2157,-65.7777,"Highway PR-31 was closed due to flooding on the Blanco river.","Moist and unstable weather conditions affected Puerto Rico. Very heavy rainfall felt over  the southeast sections of Puerto Rico. Some flooding occurred with mudslides also reported as soils were very saturated due to previous heavy rainfall events.",73
666332,VEGA ALTA CO.,VEGA ALTA,11/20/2016,1902,Flash Flood, , ,0,0,5000,0,XX,AST-4, ,111673,C,143,SJU,0,0,911 Call Center,Heavy Rain, , ,1.29,E,1.35,E,VEGA ALTA,11/20/2016,1909,18.4191,-66.3104,18.4198,-66.315,"Home flooded in Urbanization Cielo Dorado, on Highway 693, house 125K.","Moist and unstable weather conditions affected Puerto Rico. Very heavy rainfall felt across Puerto Rico. Some flooding occurred with mudslides also reported as soils were very saturated due to previous heavy rainfall events.",74
681238,HATILLO CO.,HATILLO,02/04/2017,2112,Flash Flood, , ,0,0,0,0,XX,AST-4, ,113376,C,65,SJU,0,0,Emergency Manager,Heavy Rain, , ,4.02,N,3.97,N,HATILLO,02/04/2017,2130,18.4779,-66.8058,18.4764,-66.8049,"Flash flooding was reported at Elena Delgado street due to Quebrada Los Rosas out of its banks. A car was swept away into the water.","An upper disturbance located to the north of the region in combination with a surge of moisture within the prevailing trades produced locally and diurnally induced afternoon showers across portions of interior and western PR. During the late afternoon through early evening hours, the shower activity then became focused across the municipalities of North Central PR.",75
